method,source,n,aji,binary_iou,dice,f1,fn,fp,gt_n,pq,precision,pred_n,recall,rq,sq,tp
cellsam_generalist,ALL,16777,0.5248209538004489,0.6537408775955231,0.7615980136927044,0.7011773669023263,26.528103951838826,17.111104488287538,118.74459080884544,0.538884517283234,0.7322198665333297,109.32759134529415,0.705843274640535,0.7011773669023263,0.7339564165407538,92.21648685700661
cellsam_generalist,cellpose,540,0.6529832046003171,0.7891231963229668,0.8761528562014009,0.8373662929115797,19.822222222222223,19.27037037037037,119.77592592592593,0.6487053764298524,0.8466575258341461,119.22407407407407,0.832013321433132,0.8373662929115797,0.7665690732252722,99.95370370370371
cellsam_generalist,dsb2018,670,0.7257360953775898,0.7934516198608618,0.8769405267459216,0.8623009348287723,6.826865671641791,4.95223880597015,43.971641791044775,0.7100742954149494,0.8849299966792248,42.09701492537314,0.8503668037501626,0.8623009348287723,0.8056132686132879,37.144776119402984
cellsam_generalist,livecell,1000,0.2648492913795652,0.472666813267977,0.614238949471081,0.4573477059559598,183.384,24.518,280.568,0.32226371029802275,0.6871782180180339,121.702,0.3854976312864962,0.4573477059559598,0.7063388678145935,97.184
cellsam_generalist,pannuke,7558,0.3944974491948336,0.4967901564897961,0.6343153303889498,0.5737591841179505,9.180603334215402,8.937284996030696,25.105054247155334,0.4300545321672277,0.6075730762058736,24.861735908970626,0.5929655543429816,0.5737591841179505,0.6912542188993758,15.924450912939932
cellsam_generalist,tissuenet,7009,0.6733636774331372,0.8250342097419112,0.9000232506638911,0.847469487871789,25.255100584962193,25.864317306320444,203.69895848195176,0.6623197318936729,0.8496417479129873,204.30817520331004,0.8497315416674284,0.847469487871789,0.7745813035433872,178.44385789698958
cellsam_generalist,SOURCE_MACRO,5,0.5422859435970886,0.6754131991367027,0.7803341826942489,0.7156487211372103,,,,0.554683529240745,0.7751961129300531,,0.7021149704960402,,,
