method,source,image,prediction_path,pred_n,gt_n,dice,binary_iou,pq,sq,rq,aji,precision,recall,f1,tp,fp,fn
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_00d04h00m_4.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_00d04h00m_4_cellsam.tif,81,83,0.8634581684822864,0.7597240546168397,0.5371631921791449,0.6991647898204743,0.7682926829268293,0.5557335581787521,0.7777777777777778,0.7590361445783133,0.7682926829268293,63,18,20
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_00d08h00m_1.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_00d08h00m_1_cellsam.tif,56,67,0.9336485443128788,0.8755542455852577,0.6740052515898294,0.7821004334485756,0.8617886178861789,0.6585678184105255,0.9464285714285714,0.7910447761194029,0.8617886178861789,53,3,14
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_00d08h00m_2.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_00d08h00m_2_cellsam.tif,79,74,0.8930875938224545,0.806827702750678,0.5695512201271804,0.7512184196505053,0.7581699346405228,0.5699109147891321,0.7341772151898734,0.7837837837837838,0.7581699346405228,58,21,16
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_00d08h00m_3.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_00d08h00m_3_cellsam.tif,67,82,0.9339612076688766,0.8761043354028132,0.5573677896653245,0.7834698175484279,0.7114093959731543,0.4730938005212973,0.7910447761194029,0.6463414634146342,0.7114093959731543,53,14,29
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_00d08h00m_4.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_00d08h00m_4_cellsam.tif,74,81,0.8941257214163157,0.8085238428381215,0.5649227296152423,0.7818127061639514,0.7225806451612903,0.5564155102595725,0.7567567567567568,0.691358024691358,0.7225806451612903,56,18,25
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_00d12h00m_1.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_00d12h00m_1_cellsam.tif,60,81,0.7766798771249132,0.6348950390021663,0.5491790898302769,0.7743425166606903,0.7092198581560284,0.5012532669681643,0.8333333333333334,0.6172839506172839,0.7092198581560284,50,10,31
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_00d12h00m_2.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_00d12h00m_2_cellsam.tif,81,94,0.9060466276025433,0.8282314863355594,0.535949365070888,0.7815928240617116,0.6857142857142857,0.5238619955923702,0.7407407407407407,0.6382978723404256,0.6857142857142857,60,21,34
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_00d12h00m_3.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_00d12h00m_3_cellsam.tif,67,93,0.8648459259522078,0.7618753662824771,0.5182157292962074,0.782212421579181,0.6625,0.41574628130827623,0.7910447761194029,0.5698924731182796,0.6625,53,14,40
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_00d12h00m_4.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_00d12h00m_4_cellsam.tif,73,89,0.8116939639216,0.6830681148438158,0.49585009651419554,0.7578086380688649,0.654320987654321,0.41683204808346563,0.726027397260274,0.5955056179775281,0.654320987654321,53,20,36
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_00d16h00m_1.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_00d16h00m_1_cellsam.tif,52,87,0.7650416918429003,0.6194878699869266,0.4529385952640781,0.7495055326393673,0.60431654676259,0.424150844680646,0.8076923076923077,0.4827586206896552,0.60431654676259,42,10,45
