source,image,proposals,final_instances,sam2_selected,coarse_selected,watershed_selected,universal_boundary_selected,cellpose_style_selected,separator_selected,external_selected,separator_generated,separator_before_ranker,separator_after_ranker,separator_after_set_selector,separator_after_merge,proposals_before_ranker,proposals_after_ranker,proposals_after_set_selector,proposals_after_merge,ranked_proposals,final_pred_n,final_gt_n,final_dice,final_binary_iou,final_pq,final_sq,final_rq,final_aji,final_precision,final_recall,final_f1,final_tp,final_fp,final_fn
dsb2018,dsb2018_0c2550a23b8a0f29a7575de8c61690d3c31bc897dd5ba66caec201d201a278c2.png,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,73,0.9685964537491989,0.9391052195526097,0.8444275779601855,0.9022650832999243,0.9358974358974359,0.9030002439222701,0.8795180722891566,1.0,0.9358974358974359,73,10,0
dsb2018,dsb2018_0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c.png,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,0.9810560995698728,0.9628165978085145,0.8880949638507984,0.9591425609588623,0.9259259259259259,0.9596484935437589,0.9615384615384616,0.8928571428571429,0.9259259259259259,25,1,3
dsb2018,dsb2018_0d2bf916cc8de90d02f4cd4c23ea79b227dbc45d845b4124ffea380c92d34c8c.png,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,0.9931028728759351,0.9863002347742025,0.9089720463141416,0.9328923633224085,0.9743589743589743,0.8857742231545824,0.95,1.0,0.9743589743589743,19,1,0
dsb2018,dsb2018_0d3640c1f1b80f24e94cc9a5f3e1d9e8db7bf6af7d4aba920265f46cadc25e37.png,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,0.9873813916710595,0.9750772734667318,0.798120567533705,0.8978856384754181,0.8888888888888888,0.8548599016102912,0.8333333333333334,0.9523809523809523,0.8888888888888888,20,4,1
dsb2018,dsb2018_0ddd8deaf1696db68b00c600601c6a74a0502caaf274222c8367bdc31458ae7e.png,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,0.986198243412798,0.9727722772277227,0.9443932563539534,0.959625405649985,0.9841269841269841,0.9571089465498895,1.0,0.96875,0.9841269841269841,31,0,1
dsb2018,dsb2018_0e21d7b3eea8cdbbed60d51d72f4f8c1974c5d76a8a3893a7d5835c85284132e.png,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,0.9826741546182339,0.9659384543105474,0.9330885875023017,0.9491763217695828,0.9830508474576272,0.9526364909006066,0.9666666666666667,1.0,0.9830508474576272,29,1,0
dsb2018,dsb2018_0e4c2e2780de7ec4312f0efcd86b07c3738d21df30bb4643659962b4da5505a3.png,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,62,0.9747118672689661,0.9506711685744874,0.8799295831810345,0.9366992337088431,0.9393939393939394,0.9362406506723342,0.8857142857142857,1.0,0.9393939393939394,62,8,0
dsb2018,dsb2018_0e5edb072788c7b1da8829b02a49ba25668b09f7201cf2b70b111fc3b853d14f.png,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,0.9825159914712154,0.9656328583403185,0.931505024433136,0.9647730610200337,0.9655172413793104,0.9582463465553236,0.9333333333333333,1.0,0.9655172413793104,28,2,0
dsb2018,dsb2018_0ea221716cf13710214dcd331a61cea48308c3940df1d28cfc7fd817c83714e1.png,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,369,0.9312787785766217,0.8713954209090153,0.7551434425976454,0.8326220328063634,0.9069462647444299,0.7901145303100416,0.8781725888324873,0.9376693766937669,0.9069462647444299,346,48,23
dsb2018,dsb2018_1023509cf8d4c155467800f89508690be9513431992f470594281cd37dbd020d.png,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,0.9925180024588725,0.9851471340244526,0.9296866779526075,0.9701078378635904,0.9583333333333334,0.9549741335897084,0.92,1.0,0.9583333333333334,23,2,0
