source,image,proposals,final_instances,sam2_selected,coarse_selected,watershed_selected,universal_boundary_selected,cellpose_style_selected,separator_selected,external_selected,separator_generated,separator_before_ranker,separator_after_ranker,separator_after_set_selector,separator_after_merge,proposals_before_ranker,proposals_after_ranker,proposals_after_set_selector,proposals_after_merge,ranked_proposals,final_pred_n,final_gt_n,final_dice,final_binary_iou,final_pq,final_sq,final_rq,final_aji,final_precision,final_recall,final_f1,final_tp,final_fp,final_fn
pannuke,pannuke_fold1_1006.png,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.5322183964584358,0.3626005361930295,0.33957998752594,0.8489499688148499,0.4,0.35127949484878696,0.375,0.42857142857142855,0.4,3,5,4
pannuke,pannuke_fold1_1007.png,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0.37557603686635943,0.23120567375886525,0.08445556089282036,0.6756444871425629,0.125,0.14988644965934897,0.07407407407407407,0.4,0.125,2,25,3
pannuke,pannuke_fold1_1008.png,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,0.7582663824670711,0.6106514084507042,0.43118851571469696,0.7976987540721894,0.5405405405405406,0.4486935866983373,0.5,0.5882352941176471,0.5405405405405406,10,10,7
pannuke,pannuke_fold1_1009.png,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0.7531542056074766,0.604047596739436,0.6524490714073181,0.8155613392591476,0.8,0.604047596739436,0.6666666666666666,1.0,0.8,12,6,0
pannuke,pannuke_fold1_101.png,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,25,0.8297473573731164,0.70903267136451,0.6168327495969574,0.8130977153778076,0.7586206896551724,0.6531168670219358,0.6666666666666666,0.88,0.7586206896551724,22,11,3
pannuke,pannuke_fold1_1010.png,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0.6824895846484029,0.5180145649674205,0.37587524482182094,0.8222270980477333,0.45714285714285713,0.3857592722183345,0.4,0.5333333333333333,0.45714285714285713,8,12,7
pannuke,pannuke_fold1_1011.png,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0.6056269312083266,0.43433636575693957,0.3484247355234055,0.7316919445991517,0.47619047619047616,0.3783904954046178,0.3333333333333333,0.8333333333333334,0.47619047619047616,5,10,1
pannuke,pannuke_fold1_1012.png,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0.7739193199133853,0.6312140240711669,0.4406886617342631,0.8262912407517433,0.5333333333333333,0.48158269961977185,0.4,0.8,0.5333333333333333,8,12,2
pannuke,pannuke_fold1_1013.png,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0.17673235855054037,0.09693165969316597,0.06841046114762624,0.8209255337715149,0.08333333333333333,0.09464161447459986,0.043478260869565216,1.0,0.08333333333333333,1,22,0
pannuke,pannuke_fold1_1014.png,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,0.7144666479031804,0.5557744937055282,0.26876751333475113,0.7167133688926697,0.375,0.26644091962217076,0.3,0.5,0.375,6,14,6
pannuke,pannuke_fold1_1015.png,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0.5910668826660496,0.4195137976346912,0.30947586297988894,0.7736896574497223,0.4,0.4195137976346912,0.25,1.0,0.4,2,6,0
pannuke,pannuke_fold1_1016.png,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0.6547416240772288,0.4867032503165893,0.340494540002611,0.6128901720046998,0.5555555555555556,0.3918197984588026,0.5,0.625,0.5555555555555556,5,5,3
pannuke,pannuke_fold1_1017.png,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,0.47444069491313584,0.3109945928232017,0.12490555724582159,0.770250936349233,0.16216216216216217,0.08209358939680822,0.1111111111111111,0.3,0.16216216216216217,3,24,7
pannuke,pannuke_fold1_1018.png,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,47,0.7133652380825067,0.554442689718228,0.5119547683095175,0.8063287600874901,0.6349206349206349,0.49271660613800533,0.5063291139240507,0.851063829787234,0.6349206349206349,40,39,7
pannuke,pannuke_fold1_1019.png,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,55,0.74193482646885,0.5897427590228731,0.5541193354619692,0.8090142297744751,0.684931506849315,0.5279628822320483,0.5494505494505495,0.9090909090909091,0.684931506849315,50,41,5
pannuke,pannuke_fold1_102.png,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,24,0.8234187824522671,0.6998401556744736,0.5152982555586716,0.7865078637474462,0.6551724137931034,0.5439338467365231,0.5588235294117647,0.7916666666666666,0.6551724137931034,19,15,5
pannuke,pannuke_fold1_1020.png,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,60,0.7496766405104769,0.5995862068965517,0.5261753494089301,0.8190465344572967,0.6424242424242425,0.5278308411830578,0.5047619047619047,0.8833333333333333,0.6424242424242425,53,52,7
pannuke,pannuke_fold1_1021.png,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,65,0.8074798495432564,0.6771205075519988,0.5865415542022042,0.8002812731063972,0.7329192546583851,0.6497056946315865,0.6145833333333334,0.9076923076923077,0.7329192546583851,59,37,6
pannuke,pannuke_fold1_1022.png,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0.568287161797995,0.39692817346785125,0.40716159514018463,0.7917031016614702,0.5142857142857142,0.35722906989502945,0.36,0.9,0.5142857142857142,36,64,4
pannuke,pannuke_fold1_1023.png,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,57,0.7444659040261477,0.5929475801680274,0.5464149147924716,0.7963706736869001,0.6861313868613139,0.523712507074137,0.5875,0.8245614035087719,0.6861313868613139,47,33,10
pannuke,pannuke_fold1_1024.png,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,60,0.7349980860597599,0.5810252758988964,0.5438374690482953,0.8058682495897467,0.6748466257668712,0.5386827426116482,0.5339805825242718,0.9166666666666666,0.6748466257668712,55,48,5
pannuke,pannuke_fold1_1025.png,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,38,0.5767878077373975,0.4052718286655684,0.40556019323843495,0.7821518012455532,0.5185185185185185,0.34673305805197957,0.4,0.7368421052631579,0.5185185185185185,28,42,10
pannuke,pannuke_fold1_1026.png,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,75,0.7656548135299219,0.620292299044407,0.5509136720137162,0.7836272058815792,0.703030303030303,0.5413408194639395,0.6444444444444445,0.7733333333333333,0.703030303030303,58,32,17
