method,source,image,prediction_path,pred_n,gt_n,dice,binary_iou,pq,sq,rq,aji,precision,recall,f1,tp,fp,fn
cellpose_official_cyto3,pannuke,pannuke_fold2_2052.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2052_cp_masks.tif,5,8,0.4357329531955334,0.27855407047387604,0.23137433712299055,0.7519665956497192,0.3076923076923077,0.1981212638770282,0.4,0.25,0.3076923076923077,2,3,6
cellpose_official_cyto3,pannuke,pannuke_fold2_2053.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2053_cp_masks.tif,7,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,13
cellpose_official_cyto3,pannuke,pannuke_fold2_2054.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2054_cp_masks.tif,10,16,0.5912391660810494,0.41968739607582306,0.35283734248234677,0.6552693503243583,0.5384615384615384,0.27432835820895524,0.7,0.4375,0.5384615384615384,7,3,9
cellpose_official_cyto3,pannuke,pannuke_fold2_2055.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2055_cp_masks.tif,19,9,0.028878238184796456,0.014650661742074484,0.04735376153673444,0.6629526615142822,0.07142857142857142,0.014650661742074484,0.05263157894736842,0.1111111111111111,0.07142857142857142,1,18,8
cellpose_official_cyto3,pannuke,pannuke_fold2_2056.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2056_cp_masks.tif,20,8,0.096543359611886,0.050720020389957945,0.13497616563524517,0.6298887729644775,0.21428571428571427,0.04625341031660428,0.15,0.375,0.21428571428571427,3,17,5
cellpose_official_cyto3,pannuke,pannuke_fold2_2057.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2057_cp_masks.tif,6,7,0.6941176470588235,0.5315315315315315,0.5538538877780621,0.7200100541114807,0.7692307692307693,0.5305805650419124,0.8333333333333334,0.7142857142857143,0.7692307692307693,5,1,2
cellpose_official_cyto3,pannuke,pannuke_fold2_2058.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2058_cp_masks.tif,6,11,0.18376953492750894,0.10118183703089363,0.10537452557507683,0.8956834673881531,0.11764705882352941,0.04919004346108258,0.16666666666666666,0.09090909090909091,0.11764705882352941,1,5,10
cellpose_official_cyto3,pannuke,pannuke_fold2_2059.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2059_cp_masks.tif,8,13,0.156411730879816,0.08484092326887087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,13
cellpose_official_cyto3,pannuke,pannuke_fold2_206.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_206_cp_masks.tif,73,69,0.7845100850007066,0.6454270622238464,0.6204992457174919,0.7105717168700311,0.8732394366197183,0.6151111980695233,0.8493150684931506,0.8985507246376812,0.8732394366197183,62,11,7
cellpose_official_cyto3,pannuke,pannuke_fold2_2060.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2060_cp_masks.tif,3,27,0.0162937214859874,0.008213777242361187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,27
cellpose_official_cyto3,pannuke,pannuke_fold2_2061.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2061_cp_masks.tif,4,14,0.0005763273539370362,0.0002882467392087627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,14
cellpose_official_cyto3,pannuke,pannuke_fold2_2062.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2062_cp_masks.tif,8,24,0.3224400871459695,0.19220779220779222,0.22925444319844246,0.6113451818625132,0.375,0.19220779220779222,0.75,0.25,0.375,6,2,18
cellpose_official_cyto3,pannuke,pannuke_fold2_2063.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2063_cp_masks.tif,3,24,0.04030174640901106,0.020565281586163258,0.0604370081866229,0.8158996105194092,0.07407407407407407,0.020565281586163258,0.3333333333333333,0.041666666666666664,0.07407407407407407,1,2,23
